hash,msg,files,lines,committer_date,modified_file,merge,branches
75f1502cdbb80efa99b74149ff49c569eba9e753,GroupId is duplicate of parent groupId.,1,1,2018-01-22 10:21:48-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
173b25b29332e2f538b911f02e249eb86b8ac7c2,Pick up maven-compiler-plugin version from commons-parent.,1,1,2018-01-22 10:24:18-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
95c759de63a14d1321db93347d652f0d9d9ac393,Pick up apache-rat-plugin version from commons-parent.,1,1,2018-01-22 10:24:43-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
d8f0c069037e0d024de76cec23e42e9f7c5e88e2,maven-antrun-plugin 1.7 -> 1.8.,1,2,2018-01-22 10:40:11-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
8ccb2dacc7c98e3f33a38534049496d6e440cdd4,maven-pmd-plugin 3.5 -> 3.8.,1,2,2018-01-22 11:02:14-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
035089c8a6f06a4d54099ea77aa43cdbc803c65c,clirr-maven-plugin 2.7. -> 2.8.,1,2,2018-01-22 11:04:40-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
fed3e7503595baada0fb2ae1168bb1d7ef725e3b,jacoco-maven-plugin 0.7.5.201505241946 -> 0.8.0.,1,3,2018-01-22 12:51:42-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
954076b0646d7e50764841615d832b65a4da4ebd,findbugs-maven-plugin 3.0.2 -> 3.0.5.,1,2,2018-01-22 12:52:19-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
9eb7fe81a938fd7f2e3e9140f6e0d42796a6697c,Document as requires Java 8.,1,2,2018-01-22 13:21:28-07:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
0f2053bc53b6f9ae22571c562679a6d981f2d2b3,"Set correct JIRA ""pid"".",1,2,2018-01-22 21:29:24+01:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
19079dec5a77be7514d15fcc998cc59ce927791c,Javadoc.,1,2,2018-01-23 01:17:14+01:00,"[['AbstractContinuousDistribution.java', 'MODIFY', 'commons-statistics-distribution/src/main/java/org/apache/commons/statistics/distribution/AbstractContinuousDistribution.java', 'commons-statistics-distribution/src/main/java/org/apache/commons/statistics/distribution/AbstractContinuousDistribution.java']]",False,['master']
0db6c9ccab66b460c0add58941e1b6c35c2f0050,Web site files.,15,1079,2018-01-23 15:02:41+01:00,"[['profile.jacoco', 'ADD', None, 'commons-statistics-distribution/src/site/resources/profile.jacoco'], ['bin.xml', 'ADD', None, 'src/assembly/bin.xml'], ['src.xml', 'ADD', None, 'src/assembly/src.xml'], ['commons_statistics.small.png', 'ADD', 'src/site/resources/images/commons_statistics.small.png', 'src/site/resources/images/commons_statistics.small.png'], ['profile.jacoco', 'ADD', None, 'src/site/resources/profile.jacoco'], ['project.css', 'ADD', None, 'src/site/resources/style/project.css'], ['site.xml', 'ADD', None, 'src/site/site.xml'], ['developers.xml', 'ADD', None, 'src/site/xdoc/developers.xml'], ['download_statistics.xml', 'ADD', None, 'src/site/xdoc/download_statistics.xml'], ['index.xml', 'ADD', None, 'src/site/xdoc/index.xml'], ['issue-tracking.xml', 'ADD', None, 'src/site/xdoc/issue-tracking.xml'], ['mail-lists.xml', 'ADD', None, 'src/site/xdoc/mail-lists.xml'], ['distribution.xml', 'ADD', None, 'src/site/xdoc/userguide/distribution.xml'], ['index.xml', 'ADD', None, 'src/site/xdoc/userguide/index.xml'], ['xdoc.xsl', 'ADD', None, 'src/site/xdoc/userguide/xdoc.xsl']]",False,['master']
5d64d7ef05e0f45897d0f550e57f86ac40621c6e,Project files.,6,720,2018-01-24 13:18:41+01:00,"[['CONTRIBUTING.md', 'ADD', None, 'CONTRIBUTING.md'], ['LICENSE.txt', 'ADD', None, 'LICENSE.txt'], ['NOTICE.txt', 'ADD', None, 'NOTICE.txt'], ['README.md', 'ADD', None, 'README.md'], ['CONTRIBUTING.md', 'ADD', None, 'commons-statistics-distribution/CONTRIBUTING.md'], ['README.md', 'ADD', None, 'commons-statistics-distribution/README.md']]",False,['master']
9a9802d591a668a1fa292344e72b8aea8f949280,Javadoc.,2,193,2018-01-25 12:12:07+01:00,"[['ContinuousDistribution.java', 'MODIFY', 'commons-statistics-distribution/src/main/java/org/apache/commons/statistics/distribution/ContinuousDistribution.java', 'commons-statistics-distribution/src/main/java/org/apache/commons/statistics/distribution/ContinuousDistribution.java'], ['DiscreteDistribution.java', 'MODIFY', 'commons-statistics-distribution/src/main/java/org/apache/commons/statistics/distribution/DiscreteDistribution.java', 'commons-statistics-distribution/src/main/java/org/apache/commons/statistics/distribution/DiscreteDistribution.java']]",False,['master']
