hash,msg,files,lines,committer_date,modified_file,merge,branches
05f49b3d6580aee3ace055fa379c6e1a705e07b9,"Benchmarking code example.

Thanks to Artem Barger.
Committed with some modifications.",1,97,2016-08-09 22:46:54+02:00,"[['ComputePiTestPerformance.java', 'ADD', None, 'src/test/java/org/apache/commons/rng/ComputePiTestPerformance.java']]",False,['master']
f276b47813447841e4fd4c3cb5c75b42b93df440,Javadoc.,1,4,2016-08-10 19:46:51+02:00,"[['RandomSource.java', 'MODIFY', 'src/main/java/org/apache/commons/rng/RandomSource.java', 'src/main/java/org/apache/commons/rng/RandomSource.java']]",False,['master']
8fac22b3c329978d55af9cb73e08419c17fa7c78,Cleanup.,1,69,2016-08-10 20:28:54+02:00,"[['release.howto.txt', 'MODIFY', 'doc/release/release.howto.txt', 'doc/release/release.howto.txt']]",False,['master']
89a2df072ca4538dea50ede643a1d1013232044f,"JMH benchmarks.

Thanks to Artem Barger.",3,224,2016-08-10 20:36:35+02:00,"[['AbstractTestPerformance.java', 'ADD', None, 'src/test/java/org/apache/commons/rng/AbstractTestPerformance.java'], ['ComputePiTestPerformance.java', 'MODIFY', 'src/test/java/org/apache/commons/rng/ComputePiTestPerformance.java', 'src/test/java/org/apache/commons/rng/ComputePiTestPerformance.java'], ['GenerationTestPerformance.java', 'ADD', None, 'src/test/java/org/apache/commons/rng/GenerationTestPerformance.java']]",False,['master']
75219c420a005d945b682150a6b81a5867357fbd,Cleanup.,1,1,2016-08-10 20:45:14+02:00,"[['ComputePiTestPerformance.java', 'MODIFY', 'src/test/java/org/apache/commons/rng/ComputePiTestPerformance.java', 'src/test/java/org/apache/commons/rng/ComputePiTestPerformance.java']]",False,['master']
775dbca34aa548c00016e7ee9c264f14baef4cb9,Name of JHM result file.,1,2,2016-08-10 20:46:20+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
16144a47a892b845970d6d33398435b3099eefdd,Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/commons-rng,5,294,2016-08-10 23:49:45+02:00,[],True,['master']
42ca85b3d9e322eff81a0a2f60d489bb2a733614,CheckStyle.,1,6,2016-08-10 22:24:47+02:00,"[['ProviderBuilder.java', 'MODIFY', 'src/main/java/org/apache/commons/rng/internal/ProviderBuilder.java', 'src/main/java/org/apache/commons/rng/internal/ProviderBuilder.java']]",False,['master']
c7badceda41fc35fad78cbd1a651a5f2384fb964,"Skip Mac related files.

Thanks to Artem Barger.",1,1,2016-08-11 02:17:42+02:00,"[['.gitignore', 'MODIFY', '.gitignore', '.gitignore']]",False,['master']
c5a5caf54ef262c62e8443f7903f1331c2fdbec1,"Correct JIRA numeric identifier.

Thanks to Artem Barger.",2,14,2016-08-11 21:21:35+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['issue-tracking.xml', 'MODIFY', 'src/site/xdoc/issue-tracking.xml', 'src/site/xdoc/issue-tracking.xml']]",False,['master']
7b330f386f0279aab39e743c8aa5f545fa1f6f87,"Depend on latest ""commons-parent"".",1,2,2016-08-11 23:00:36+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
6ee795184c76d23dbdcfc60875b9a72b0b8b56fd,Doc cleanup.,1,3,2016-08-12 18:00:23+02:00,"[['README', 'MODIFY', 'src/userguide/README', 'src/userguide/README']]",False,['master']
