hash,msg,files,lines,committer_date,modified_file,merge,branches
c330c39fee0a6995ba42079b67cb40bf31d7cbf5,Possible operation for BlankNode. Discuss.,1,6,2014-06-10 10:17:27+01:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java']]",False,['master']
f88771179d6a0c8c6bc96092e9c4068d488b6dea,RDFTerm. Use Resource for 'blank node or IRI',6,17,2014-06-10 10:20:24+01:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['BlankNodeOrIRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java'], ['Literal.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Literal.java', 'src/main/java/org/apache/commons/rdf/Literal.java'], ['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java'], ['Term.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Term.java', 'src/main/java/org/apache/commons/rdf/Term.java'], ['Triple.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Triple.java', 'src/main/java/org/apache/commons/rdf/Triple.java']]",False,['master']
6a8473bcf9b2c9d2f1781eaa6563aec72dcc84ce,IRI extends RDFTerm,1,2,2014-06-10 10:43:38+01:00,"[['IRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/IRI.java', 'src/main/java/org/apache/commons/rdf/IRI.java']]",False,['master']
88627b072ef91c9eb73294a9feb6b7c2e19f3a79,Term -> RDFTerm,1,0,2014-06-10 10:45:04+01:00,"[['RDFTerm.java', 'RENAME', 'src/main/java/org/apache/commons/rdf/Term.java', 'src/main/java/org/apache/commons/rdf/RDFTerm.java']]",False,['master']
9db5877189412ee54b468b5c364c59d95452d11b,"Merge pull request #3 from afs/master

Possible changes",8,44,2014-06-11 13:20:31+10:00,[],True,['master']
d53bcbb443cd6b73940eab7a5d53fe86b33e79ce,update readme with new scope that includes Triple and Quad in initial phase,1,6,2014-06-11 13:27:50+10:00,"[['README.md', 'MODIFY', 'README.md', 'README.md']]",False,['master']
33b8c7ca2cfd5e371cb86cb48513e42407c01b68,"add java-8 and apache license to pom.xml

also cleanup my email address and use junit-4 instead of junit-3 by default if/when we decide to include conformance tests",1,29,2014-06-11 13:39:18+10:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
a72ae1fe3fa0bee57df16cd6a96d9c2f20f2063a,javadoc Literal,1,48,2014-06-11 13:53:44+10:00,"[['Literal.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Literal.java', 'src/main/java/org/apache/commons/rdf/Literal.java']]",False,['master']
1914622e3e21211fb6c77100020e85f90610789e,"Remove Resource, replace with BlankNodeOrIRI pending further discussion

The current Sesane/Jena use of ""Resource"" is not compatible with RDF-1.1
terminology, so removing to avoid ambiguity, and replacing with
BlankNodeOrIRI.",4,12,2014-06-11 13:55:07+10:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['BlankNodeOrIRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java'], ['IRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/IRI.java', 'src/main/java/org/apache/commons/rdf/IRI.java'], ['Resource.java', 'DELETE', 'src/main/java/org/apache/commons/rdf/Resource.java', None]]",False,['master']
61d5b937daa8e3d19ee0f398d185ba6cd66a8b5d,Replace getProperty with getPredicate per RDF-1.1 terminology fixes #2,2,4,2014-06-11 13:55:41+10:00,"[['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java'], ['Triple.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Triple.java', 'src/main/java/org/apache/commons/rdf/Triple.java']]",False,['master']
a1e335c1aa256c30ea8ec3d819de0b83d52f3da3,javadoc Quad,1,71,2014-06-11 14:13:07+10:00,"[['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java']]",False,['master']
0be046d0bda5f48e17f58b583c1f5e84a92d3eee,javadoc Triple,2,45,2014-06-11 14:16:06+10:00,"[['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java'], ['Triple.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Triple.java', 'src/main/java/org/apache/commons/rdf/Triple.java']]",False,['master']
d7e5c188f597ec7e2759567843c67cc1823a0835,javadoc RDFTerm,1,20,2014-06-11 14:17:33+10:00,"[['RDFTerm.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/RDFTerm.java', 'src/main/java/org/apache/commons/rdf/RDFTerm.java']]",False,['master']
c993024ca8a713baa14cf5d0e0cdd5d277ebd295,javadoc BlankNodeOrIRI,1,12,2014-06-11 14:20:38+10:00,"[['BlankNodeOrIRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java']]",False,['master']
4af2859c8060d820f5113335e741b3a24855bf05,javadoc BlankNode,1,45,2014-06-11 14:27:06+10:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java']]",False,['master']
80938ed1206327aa3c108bcf9f984c6e6bd72016,javadoc IRI,1,6,2014-06-11 14:31:06+10:00,"[['IRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/IRI.java', 'src/main/java/org/apache/commons/rdf/IRI.java']]",False,['master']
98dfdcd0b1f416ee46faa49fe89debc4a5cb0b21,cleanup javadoc,3,15,2014-06-11 14:31:20+10:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['RDFTerm.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/RDFTerm.java', 'src/main/java/org/apache/commons/rdf/RDFTerm.java'], ['Triple.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Triple.java', 'src/main/java/org/apache/commons/rdf/Triple.java']]",False,['master']
50adb19734f1645cdfd7c4b9c64cb6dae4c3ea5e,Use http://www.w3.org/TR/rdf11-concepts/ as reference URI,7,88,2014-06-12 09:54:43+10:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['BlankNodeOrIRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java'], ['IRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/IRI.java', 'src/main/java/org/apache/commons/rdf/IRI.java'], ['Literal.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Literal.java', 'src/main/java/org/apache/commons/rdf/Literal.java'], ['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java'], ['RDFTerm.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/RDFTerm.java', 'src/main/java/org/apache/commons/rdf/RDFTerm.java'], ['Triple.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Triple.java', 'src/main/java/org/apache/commons/rdf/Triple.java']]",False,['master']
afaa4c40723c5b528d05691f3aad42f6ebbbe6cb,Further clarify getLanguageTag semantics,1,23,2014-06-12 10:00:42+10:00,"[['Literal.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Literal.java', 'src/main/java/org/apache/commons/rdf/Literal.java']]",False,['master']
f9cc0cc0ed7b8a23f46fdba49ed50cb839b6e8b5,refine concept of local scope for blank nodes,1,37,2014-06-12 10:39:21+10:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java']]",False,['master']
323fbe4e610196c217a5e91903416df08774d5da,solved compilation error,1,2,2014-06-12 11:52:24+02:00,"[['Resource.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Resource.java', 'src/main/java/org/apache/commons/rdf/Resource.java']]",False,['master']
213707e277fc7e697c2a8b8018ec2df286803ac7,reformatted code,4,21,2014-06-12 11:53:02+02:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['BlankNodeOrIRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java'], ['Literal.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Literal.java', 'src/main/java/org/apache/commons/rdf/Literal.java'], ['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java']]",False,['master']
c88eb045f1790fccf32347121b8504027127bf87,solved compilation error,2,7,2014-06-12 12:02:48+02:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['Literal.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Literal.java', 'src/main/java/org/apache/commons/rdf/Literal.java']]",False,['master']
847a6efc4838d850a00f9c7531f78aeb19aa98dc,java8 basic settings,2,17,2014-06-12 12:11:31+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['Literal.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Literal.java', 'src/main/java/org/apache/commons/rdf/Literal.java']]",False,['master']
3712be9b3eec705d0ae4cc1e7fe27fcd79b4c0ad,removed BlankNodeOrIRI in favour of just Resource,4,14,2014-06-12 12:37:47+02:00,"[['BlankNodeOrIRI.java', 'DELETE', 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java', None], ['IRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/IRI.java', 'src/main/java/org/apache/commons/rdf/IRI.java'], ['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java'], ['Triple.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Triple.java', 'src/main/java/org/apache/commons/rdf/Triple.java']]",False,['master']
45150edda758b3e793ac98c2bf8442f057b7cbe3,added initial desing of a in-memory model,1,31,2014-06-12 12:43:27+02:00,"[['Model.java', 'ADD', None, 'src/main/java/org/apache/commons/rdf/Model.java']]",False,['master']
5a3cd26aba1f92b3c86a86df48646db35ccb05cc,added the filter() method requested by @westei,1,2,2014-06-12 13:58:49+02:00,"[['Model.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Model.java', 'src/main/java/org/apache/commons/rdf/Model.java']]",False,['master']
38ed7a436af8a8a0c3faa882066fe076c18bcf50,manually merged pull request #4,8,236,2014-06-12 15:54:26+02:00,[],True,['master']
2f499df3933ee4e496910b824053f0b7a64e3602,manually merged pull request #4 from branch 'ansell-master',8,236,2014-06-12 15:54:53+02:00,[],True,['master']
09033ed676a67437a0a478097a718286c8435b55,Merge branch 'master' into model,8,236,2014-06-12 16:18:22+02:00,[],True,['master']
1cd22b023c1b72ec5a319966a9eb9fdad7a705df,addressed the comments from @afs,1,17,2014-06-12 16:24:58+02:00,"[['Model.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Model.java', 'src/main/java/org/apache/commons/rdf/Model.java']]",False,['master']
9d9256c8a67b0e288bd428ea7ff4cfd966cd11b8,added some javadoc,1,59,2014-06-12 16:29:42+02:00,"[['Model.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Model.java', 'src/main/java/org/apache/commons/rdf/Model.java']]",False,['master']
20077d66819a80d44c0cd86fca5b5f53e7e6875c,fix version number so first release isn't 1.0.0,1,2,2014-06-13 10:39:52+10:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
6854df3458fe96375a0fb48ee5994c802225af3c,Merge branch 'master' into model,1,2,2014-06-13 11:21:48+02:00,[],True,['master']
34d6388946d385c60fd66dd6f0766546caf56675,"renamed model to graph, as suggested by @ansell, to match RDF-1.1 terminology",1,27,2014-06-13 11:28:03+02:00,"[['Graph.java', 'RENAME', 'src/main/java/org/apache/commons/rdf/Model.java', 'src/main/java/org/apache/commons/rdf/Graph.java']]",False,['master']
0c5ad06bcd0fc38531d4a4850a280873e6fe30b6,added a very preliminar class diagram,2,4,2014-06-13 11:41:30+02:00,"[['README.md', 'MODIFY', 'README.md', 'README.md'], ['commons-rdf-class-diagram.png', 'ADD', 'src/main/resources/commons-rdf-class-diagram.png', 'src/main/resources/commons-rdf-class-diagram.png']]",False,['master']
5dbe600f693c5f5998a291350b6e077d476db1d8,"Clarify scope as a type-safe non-general RDF-1.1 API

fixes #1",1,2,2014-06-16 10:37:09+10:00,"[['README.md', 'MODIFY', 'README.md', 'README.md']]",False,['master']
89518be0158ca2b0848e484e8da2964091f3fcc7,"Merge pull request #7 from wikier/model

include model/graph?",1,90,2014-06-16 10:43:29+10:00,[],True,['master']
cc399519897ccd4e5bf7e579901b0ad1c89a1fa9,"Remove Graph.add(Collection), fixes #11",1,9,2014-06-16 11:13:51+10:00,"[['Graph.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Graph.java', 'src/main/java/org/apache/commons/rdf/Graph.java']]",False,['master']
17274206fcf32c01be0ad02371565e7f605038fb,"Change Iterator to Stream to take advantage of Java-8

fixes #10

Also removes booleans from add/remove/clear methods to make it possible
to asynchronously implement these methods, possibly in parallel, without
synchronisation. Having to return a boolean requires that the method be
implemented synchronously, reduces parallelism, and requires
synchronisation at some point to ensure the return value is accurate.",1,136,2014-06-16 11:25:58+10:00,"[['Graph.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Graph.java', 'src/main/java/org/apache/commons/rdf/Graph.java']]",False,['master']
495b4497018a116a123a045993fea598d12a97b1,Add Graph.contains methods,1,148,2014-06-17 11:12:13+10:00,"[['Graph.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Graph.java', 'src/main/java/org/apache/commons/rdf/Graph.java']]",False,['master']
c50a80b75600edfbd9e840e7c7a5396754d61fe3,Add null wildcard information to Graph.contains javadoc,1,6,2014-06-17 11:40:53+10:00,"[['Graph.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Graph.java', 'src/main/java/org/apache/commons/rdf/Graph.java']]",False,['master']
b580144f3f3a1f7f83e6160a1c61575d9b437285,Add javadoc for the Graph.contains method return values,1,5,2014-06-17 11:43:29+10:00,"[['Graph.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Graph.java', 'src/main/java/org/apache/commons/rdf/Graph.java']]",False,['master']
b367019b1c4cd2da1ee84fb1f6a62cbefc485024,"Merge pull request #12 from ansell/graph-stream

Remove Graph.add(Collection), add Stream, remove boolean results from add/remove/clear",1,110,2014-06-17 11:44:41+10:00,[],True,['master']
763f66ff664afdc04efe75ea2a01610bf6667c52,"Add note about Stream and ConcurrentModificationException, fixes #13",1,14,2014-06-24 10:51:05+10:00,"[['Graph.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Graph.java', 'src/main/java/org/apache/commons/rdf/Graph.java']]",False,['master']
b1a87d9d7be76105480f701f04a9f57e59760723,"Add RDFTerm.ntriplesString, IRI.getIRIString, and BlankNode.internalIdentifier

Fixes #14",3,22,2014-06-24 11:02:20+10:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['IRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/IRI.java', 'src/main/java/org/apache/commons/rdf/IRI.java'], ['RDFTerm.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/RDFTerm.java', 'src/main/java/org/apache/commons/rdf/RDFTerm.java']]",False,['master']
23818faae4b8c4bea5634f11dd6e30b060914dbc,"Merge pull request #19 from ansell/stream-cme

Add note about Stream and ConcurrentModificationException, fixes #13",1,14,2014-06-27 12:36:40+02:00,[],True,['master']
c6b468922780b3ed0388293058a0e80c0c43e9f1,Merge branch 'rdfterm-string' of github.com:ansell/commons-rdf into ansell-rdfterm-string,3,22,2014-06-27 12:39:54+02:00,[],True,['master']
26d13e0f027e09b08a2f0027bef275ae02902a4b,minor word smithing by @afs,1,4,2014-06-27 12:43:34+02:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java']]",False,['master']
bfcb4375df225a7440101c060a623cd15df41061,"Rename Resource to BlankNodeOrIRI. Fixes #9

There has been extensive discussion about what name should be given to the class of objects that are allowed in the subject position of an RDF Triple, when using standard (non-generalised) RDF-1.1.

Resource, although used currently in some libraries to represent this term is semantically incorrect, as BlankNodes are not solely 'resources', they can represent Literals also.

Other potential names including RDFSubject, Node, NonLiteral, Identifier, and Reference have had objections, including both semantic and stylistic objections.

For these reasons, I am proposing switching back to BlankNodeOrIRI to enable discussion about other important issues to continue.

The full discussion can be found at:

https://github.com/wikier/commons-rdf/issues/9",7,31,2014-07-15 14:08:40+10:00,"[['BlankNode.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/BlankNode.java', 'src/main/java/org/apache/commons/rdf/BlankNode.java'], ['BlankNodeOrIRI.java', 'ADD', None, 'src/main/java/org/apache/commons/rdf/BlankNodeOrIRI.java'], ['Graph.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Graph.java', 'src/main/java/org/apache/commons/rdf/Graph.java'], ['IRI.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/IRI.java', 'src/main/java/org/apache/commons/rdf/IRI.java'], ['Quad.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Quad.java', 'src/main/java/org/apache/commons/rdf/Quad.java'], ['Resource.java', 'DELETE', 'src/main/java/org/apache/commons/rdf/Resource.java', None], ['Triple.java', 'MODIFY', 'src/main/java/org/apache/commons/rdf/Triple.java', 'src/main/java/org/apache/commons/rdf/Triple.java']]",False,['master']
5b4f0989d30a777f9081ccb8bfac0fd288d3b586,Add TravisCI to ensure that code compiles,1,7,2014-07-15 14:19:11+10:00,"[['.travis.yml', 'ADD', None, '.travis.yml']]",False,['master']
1c1961525a3b3b35c3601ca0054a397cd9818999,Reword the diagram explanation a little,1,2,2014-07-15 14:30:53+10:00,"[['README.md', 'MODIFY', 'README.md', 'README.md']]",False,['master']
e2fe9cf94217c0514352973a4c6ee2609c7ce824,added travis badge,1,2,2014-07-15 11:37:57+02:00,"[['README.md', 'MODIFY', 'README.md', 'README.md']]",False,['master']
b653165f4c8fdae9dacc55eafefa1c7eb7f71685,"Merge pull request #21 from ansell/blanknodeoriri

Rename Resource to BlankNodeOrIRI. Fixes #9",7,31,2014-07-16 10:18:07+10:00,[],True,['master']
ceb8d30ab946141f8f9232174b0eb506f6d84264,updated class diagram according the changes introduced by issue #9,1,0,2014-07-16 11:34:19+02:00,"[['commons-rdf-class-diagram.png', 'MODIFY', 'src/main/resources/commons-rdf-class-diagram.png', 'src/main/resources/commons-rdf-class-diagram.png']]",False,['master']
87a5a0b0df1c5b7a94c062dd1e52b4ec9c483edf,very initial release,1,2,2014-07-18 08:44:10+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
18bf5959c63644c5d6133c250629c3fe0c188d3f,continue with the next development iteration,1,2,2014-07-18 08:45:10+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
8df8c7d9b4ddc5e5d142ead7f4a3e25f8259db51,"Remove Quad, not in scope at this point. Fixes #8",1,69,2014-07-21 09:46:54+10:00,"[['Quad.java', 'DELETE', 'src/main/java/org/apache/commons/rdf/Quad.java', None]]",False,['master']
ecc42d6ea25c90aceaacf858ecb84eeb709ccadc,"Merge pull request #25 from ansell/master

Remove Quad, not in scope at this point. Fixes #8",1,69,2014-07-21 08:36:42+02:00,[],True,['master']
9d39cc77355c54b276c01082189237fac18b5067,updated diagram as result of issues #8 and #25,1,0,2014-07-21 08:40:56+02:00,"[['commons-rdf-class-diagram.png', 'MODIFY', 'src/main/resources/commons-rdf-class-diagram.png', 'src/main/resources/commons-rdf-class-diagram.png']]",False,['master']
7e766dc12dd5bd091da305b120c638a78ec872cb,provided some background about the discussion at issue #24,1,2,2014-07-21 08:42:48+02:00,"[['README.md', 'MODIFY', 'README.md', 'README.md']]",False,['master']
21e4ca270bf046cd761c758109eab85eeecd67a8,playing around a possible solution for issue #5 based on maven profiles,2,87,2014-07-21 09:20:00+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['java7.patch', 'ADD', None, 'src/main/patches/java7.patch']]",False,['master']
8ac0f632e3795924a68c2d4099dddffd6e62eb6a,fixed patch plugin configuration,1,2,2014-07-21 09:35:03+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
3ca31ced7f021d73347935e0c8d489147e8db0a1,trying with a different target dir for patching,1,1,2014-07-21 09:44:13+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
b336cef5bad768d69c24087c8bec7e16f540c9c4,moved new dependencies to the profile,2,52,2014-07-21 09:48:58+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['java7.patch', 'MODIFY', 'src/main/patches/java7.patch', 'src/main/patches/java7.patch']]",False,['master']
83b4faf07a9bdfdca995787cde7cf5233a1c40b7,removed wrong target dir,1,1,2014-07-21 09:50:10+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
210b9f414ebe4dc3afe08af79aaad20bbfd2efd1,move version siffix to the maven classifier,1,10,2014-07-21 09:56:52+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
30f86a051a8c00123800b1943cbeef5da2454866,reverted java7 patching after packaging,1,20,2014-07-21 11:45:25+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
6db3495414b71831d76dd785c2ea14eabb8ac73d,configured maven-license-plugin (issue #28),2,29,2014-07-21 14:25:01+02:00,"[['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml'], ['header.txt', 'ADD', None, 'src/etc/header.txt']]",False,['master']
